name,count,type,is_ambiguous
lily_(flower),6293,general,False
lily_(spy_kyoushitsu),138,character,False
lily_of_the_valley,1388,general,False
lily_pad,3416,general,False
lily_white,3597,character,False
limart,44,artist,False
limbus_company,2029,copyright,False
lime_(fruit),656,general,False
lime_hair_ornament,46,general,False
lime_slice,448,general,False
limited_palette,8585,general,False
lin_(arknights),394,character,False
lina_(michihasu),229,character,False
linatai,98,artist,False
linda_(iron_saga),11,character,False
lindaroze,819,artist,False
linea_alba,4224,general,True
lined_paper,77,general,False
lineup,5098,general,False
ling_(arknights),708,character,False
ling_(it_does_wash_the_strings)_(arknights),27,character,False
lingerie,74381,general,True
lingyiyanyuan,1,general,False
link,17270,character,False
linne,312,character,False
lio_fotia,1845,character,False
lio_fotia_(cosplay),12,general,False
lion,2899,general,False
lion-chan,3,general,False
lion_(company),2,general,False
lion_(kemono_friends),938,character,False
lion_boy,947,general,False
lion_costume,165,general,False
lion_ears,7361,general,False
lion_el'jonson,15,character,False
lion_el'jonson_(cosplay),1,general,False
lion_girl,3180,general,False
lion_mask,13,general,False
lion_tail,3785,general,False
lip_(panel_de_pon),117,character,False
lip_biting,4828,general,False
lip_piercing,2102,general,False
lips,148860,general,True
lipstick,77935,general,False
lipstick_mark,3571,general,False
lipstick_mark_on_arm,38,general,False
lipstick_mark_on_armpit,1,general,False
lipstick_mark_on_cheek,20,general,False
lipstick_mark_on_face,114,general,False
lipstick_mark_on_penis,297,general,False
lipstick_mark_on_stomach,83,general,False
lipstick_tube,1666,general,False
liquid,2491,general,True
liquid_clothes,110,general,False
liquid_hair,1245,general,False
liquor_bottle,10,general,False
lirio_(nikori9),20,artist,False
lis_(lislisette),21,artist,False
lisia_(pokemon),681,character,False
liskarm_(arknights),455,character,False
lissa_(fire_emblem),633,character,False
list,83,general,False
liter_(guardfish)_(nikke),2,character,False
liter_(nikke),47,character,False
litten,977,character,False
little_blue_whale_(kancolle),166,character,False
little_boy_admiral_(kancolle),1533,character,False
little_busters!,5800,copyright,False
little_nuns_(diva),1090,copyright,False
little_red_riding_hooded_mercenary,36,character,False
little_witch_academia,6362,copyright,False
liv:_eclipse_(punishing:_gray_raven),6,general,False
liv:_empyrea_(punishing:_gray_raven),8,general,False
liv_(punishing:_gray_raven),196,character,False
liv_dherr,3,artist,False
live2d,332,metadata,False
live_a_hero,861,copyright,False
liver_city,409,copyright,False
livestream,1156,general,False
living_plush,8,general,False
living_room,709,general,False
liwen520,46,artist,False
liya,672,artist,False
liza_(pokemon),192,character,False
liza_(pokemon_ep134),8,character,False
liza_(summer_2023)_(pokemon),6,character,False
lize_helesta,1766,character,False
lkeris,132,artist,False
llamas_yes,8,general,False
lloyd_bannings,134,character,False
lniyu,1,general,False
load_bearing_vest,1272,general,False
loaded_interior,165,general,False
loaf_of_bread,143,general,False
loafers,42132,general,False
loba_(apex_legends),394,character,False
lobotomy,3,general,False
lobotomy_corporation,2017,copyright,False
lock,5255,general,False
lock_necklace,5,general,False
locked_arms,4561,general,False
locked_slide,70,general,False
locker,7007,general,False
locker_room,4889,general,False
locomotive,322,general,False
lofter_username,143,general,False
log,1489,general,False
log_pose,464,general,False
logitech,18,copyright,False
logo,15643,general,False
loincloth,7673,general,False
lois_lane,139,character,False
loki_(p&d),25,character,False
lol_-lots_of_laugh-_(vocaloid),147,copyright,False
lola_loud,148,character,False
loli,339649,general,True
loli_harem,271,general,False
lolidom,395,general,False
lolipop,8,general,False
lolita_complex_phoenix,3,copyright,False
lolita_fashion,25367,general,False
lolita_hairband,10255,general,False
lollipop,22199,general,True
lollypopcandy8050,7,artist,False
lololotton,63,artist,False
londrekia_light,15,character,False
long_(chainsaw_man),83,character,False
long_air,2,general,False
long_bangs,10590,general,False
long_braid,6088,general,False
long_coat,7530,general,False
long_dress,16212,general,False
long_earlobes,811,general,False
long_ears,1186,general,False
long_eyebrows,451,general,False
long_eyelashes,3631,general,False
long_fangs,27,general,False
long_fingernails,30141,general,True
long_foreskin,196,general,False
long_hair,3764707,general,True
long_hair_male,15,general,False
long_hoodie,386,general,False
long_horns,401,general,False
long_image,37076,metadata,False
long_legs,19598,general,True
long_neck,804,general,False
long_nose,908,general,False
long_pants,579,general,False
long_pointy_ears,3811,general,False
long_scarf,463,general,False
long_sideburns,8759,general,False
long_skirt,22798,general,False
long_sleeves,981643,general,False
long_tail,960,general,False
long_tongue,6994,general,True
look-alike,2596,general,False
looker_(pokemon),110,character,False
looking_afar,9910,general,False
looking_ahead,8189,general,False
looking_at_animal,1922,general,False
looking_at_another,178507,general,False
looking_at_creature,7,general,False
looking_at_food,588,general,False
looking_at_hand,506,general,False
looking_at_mirror,1489,general,False
looking_at_object,3066,general,False
looking_at_penis,6674,general,False
looking_at_phone,2198,general,False
looking_at_screen,126,general,False
looking_at_viewer,2726480,general,False
looking_away,69134,deprecated,False
looking_back,320572,general,False
looking_down,90394,general,False
looking_outside,1028,general,False
looking_over_eyewear,3197,general,False
looking_to_the_side,122715,general,False
looking_up,59554,general,False
loonanudes,4,artist,False
looped_braids,175,general,False
looping_animation,9467,metadata,False
loose_belt,1633,general,False
loose_clothes,2305,general,False
loose_hair_strand,16,general,False
loose_necktie,3870,general,False
loose_pants,86,general,False
loose_shirt,1160,general,False
loose_socks,8846,general,False
loose_thighhigh,467,general,False
lop_rabbit_ears,381,general,False
lopmon,687,character,False
lopunny,2923,character,False
lor_(roasyerizyonirapi),210,artist,False
lor_starcutter,39,character,False
lord_camelot_(fate),30,general,False
lord_el-melloi_ii,826,character,False
lord_of_heroes,299,copyright,False
lord_of_the_mysteries,1356,copyright,False
lordry,3,general,False
lorelei_(alchemy_stars),1,general,False
lorelei_(pokemon),496,character,False
loreleth,8,artist,False
lorenz_hellman_gloucester,287,character,False
lorian_(elder_prince),56,character,False
lost_judgment,25,copyright,False
lothric_(younger_prince),62,character,False
lotion,4294,general,False
lotion_bottle,1523,general,False
lots_of_jewelry,6638,general,False
lotte_(pop'n_music),7,character,False
lottery,37,general,False
lotus,3074,general,False
lotus_bubble,13,artist,False
lotus_leaf,61,general,False
lotus_root,57,general,False
lou_(shadows_house),53,character,False
lounge_chair,1749,general,False
love_cute,2,character,False
love_live!,125448,copyright,False
love_live!_nijigasaki_high_school_idol_club,26512,copyright,False
love_live!_school_idol_project,53715,copyright,False
love_live!_sunshine!!,35869,copyright,False
love_live!_superstar!!,10419,copyright,False
love_train,331,general,False
lovelovemaid,309,artist,False
lovely_labrynth_of_the_silver_castle,277,character,False
lovelyangemon,82,character,False
low-braided_long_hair,352,general,False
low-cut,169,general,False
low-tied_long_hair,28171,general,False
low_angle,166,general,False
low_neckline,869,general,False
low_ponytail,31236,general,False
low_tied_sidelocks,443,general,False
low_twin_braids,3150,general,False
low_twintails,77109,general,False
low_wings,13627,general,False
lower_body,6353,general,False
lower_lip_only,1,general,False
lower_string,3,general,False
lower_teeth_only,5460,general,False
lowkey_geeks,6,general,False
lowleg,14895,general,False
lowleg_bikini,5078,general,False
lowleg_panties,6423,general,False
lowres,155811,metadata,False
lpleader,61,artist,False
lrig0,11,artist,False
lu_woh_(granblue_fantasy),48,character,False
lube_bottle,197,general,False
lucario,2959,character,False
lucia:_crimson_abyss_(punishing:_gray_raven),190,character,False
lucia:_crimson_abyss_(volatile_priestess)_(punishing:_gray_raven),2,general,False
lucia:_plume_(eventide_glow)_(punishing:_gray_raven),10,general,False
lucia:_plume_(punishing:_gray_raven),40,character,False
lucia_(punishing:_gray_raven),329,character,False
lucian_(league_of_legends),49,character,False
lucifer_(helltaker),1632,character,False
lucina_(fire_emblem),5186,character,False
lucky_beast_(kemono_friends),1664,character,False
lucky_pierre,213,general,False
lucky_star,15116,copyright,False
luckyia,24,artist,False
lucoa_(maidragon),2836,character,False
lucy_(cyberpunk),1115,character,False
lucy_(pokemon),134,character,False
lucy_heartfilia,4000,character,False
ludvico_private_girls'_academy_school_uniform,203,general,False
lueduar,58,artist,False
luetzow_(azur_lane),98,character,False
lugia,801,character,False
luifon_(beatus_creation),11,character,False
luigi,2568,character,False
luizhtx,132,artist,False
lukapiles,6,artist,False
luke_fon_fabre,619,character,False
luke_sullivan,70,character,False
lulu_(league_of_legends),1206,character,False
lulubelleiii,27,artist,False
lululewd,88,artist,False
lum,2900,character,False
lumen_(arknights),205,character,False
lumen_(gunvolt),177,character,False
lumine_(genshin_impact),9646,character,False
luminous,194,artist,False
luminous_witches,247,copyright,False
lump_saury,20,artist,False
luna-p,243,character,False
luna2410,2,artist,False
luna:_laurel_(punishing:_gray_raven),12,general,False
luna_(doa),62,character,False
luna_(punishing:_gray_raven),144,character,False
luna_(sailor_moon),600,character,False
luna_(venus_of_the_beach)_(doa),8,general,False
lunacub_(arknights),56,character,False
lunaflame,222,artist,False
lunar_tear,164,general,False
lunasa_prismriver,3102,character,False
lunay,5,artist,False
luo_xiaohei,817,character,False
luo_xiaohei_zhanji,1928,copyright,False
luocha_(honkai:_star_rail),169,character,False
luoming7040,8,general,False
luong,129,character,False
lure,41,general,False
lusamine_(pokemon),3052,character,False
lusan,2,general,False
luvdisc,530,character,False
lux_(league_of_legends),1182,character,False
luxio,136,character,False
luxuria_(magicami),13,character,False
luz_noceda,488,character,False
lv1_maou_to_one_room_yuusha,88,copyright,False
lycoris_recoil,4861,copyright,False
lycoris_uniform,1242,general,False
lying,490654,general,False
lying_on_lap,967,general,False
lying_on_person,6566,general,False
lynette_(genshin_impact),128,character,False
lynette_bishop,2337,character,False
lyney_(genshin_impact),124,character,False
lynn_minmay,395,character,False
lyra_(danmachi),8,character,False
lyra_(pokemon),2513,character,False
lyre,716,general,False
lyrica_prismriver,2161,character,False
lyrie_luna,17,artist,False
lysithea_von_ordelia,2275,character,False
lysithea_von_ordelia_(tea_party),20,general,False
lysithea_von_ordelia_(winter),4,general,False
m,60,artist,True
m.m_(mmitsu_93),15,artist,False
m10_(lycos_zzz),1,general,False
m134_minigun,63,general,False
m3gan,35,copyright,False
m3gan_(character),32,character,False
m4_carbine,1294,general,False
m4a1_(girls'_frontline),1513,character,False
m75255831,50,general,False
m870_(girls'_frontline),141,character,False
m_c1025z,4,general,False
m_f_t_n,3,artist,False
m_k,278,artist,False
m_ko_(maxft2),135,artist,False
m_legs,5649,general,False
m_mmig,2,general,False
m_r_b,89,artist,False
ma_rukan,575,artist,False
maanii,242,artist,False
mabing,353,artist,False
mabosstiff,113,character,False
maca1227,24,artist,False
macaron,3688,general,False
macaron_pillow,12,general,False
macaronk,127,artist,False
macaw,57,general,False
macbook,57,general,False
mace,1940,general,False
machi_(7769),283,artist,False
machi_(kjj6997),14,general,False
machina_(ensemble_stars!),3,general,False
machina_x_flayon,46,character,False
machine,3672,general,False
machine_gun,5458,general,False
machinery,23470,general,False
machita_chima,178,character,False
machoke,352,character,False
machop,169,character,False
machulanko,47,artist,False
macosee,123,artist,False
macross,10216,copyright,False
macross:_do_you_remember_love?,420,copyright,False
macross_2036,3,general,False
macstarva,31,artist,False
madamerinrin,29,artist,False
made_in_abyss,4169,copyright,False
mado_(mukade_tou),202,artist,False
madotsuki,1727,character,False
madotsukumo,189,artist,False
maebari,7598,general,False
maekawa_miku,2827,character,False
maenoo,94,artist,False
maestra_nequitia,6,character,False
mag_cora_imparo,14,general,False
magaasha,27,artist,False
magako,130,artist,False
magallan_(arknights),690,character,False
magatama,9792,general,False
magatama_necklace,2112,general,False
magatsuchi_shouta,929,character,False
magazine_(object),3357,general,False
magazine_(weapon),3622,general,False
magazine_cover,2988,general,False
magearna,135,character,False
magentapeel,768,artist,False
magia_record:_mahou_shoujo_madoka_magica_gaiden,6937,copyright,False
magic,14351,general,False
magic_circle,9187,general,False
magic_penis,21,general,False
magic_trick,191,general,False
magic_wand,29,general,False
magical_boy,714,general,False
magical_girl,59982,general,False
magical_mirai_(vocaloid),1113,copyright,False
magical_mirai_miku,1051,character,False
magical_mirai_miku_(2023),21,general,False
magical_sapphire,329,character,False
magicami,380,copyright,False
magician,1200,general,False
magikarp,654,character,False
magmite_(magni_dezmond),18,general,False
magnemite,839,character,False
magnet,540,general,False
magneton,184,character,False
magni_dezmond,149,character,False
magnifying_glass,1761,general,False
mago1_vt,1,general,False
magolor,297,character,False
magrona,59,character,False
magrona_channel,59,copyright,False
magukappu,1256,artist,False
maguneko,1,general,False
maguro_(mawaru_sushi),194,artist,False
maguro_(minase1684),44,artist,False
magusagari,12,artist,False
mahito_(jujutsu_kaisen),227,character,False
mahjong,1679,general,False
mahjong_tile,928,general,False
mahou_girls_precure!,1660,copyright,False
mahou_shoujo_erena,190,copyright,False
mahou_shoujo_madoka_magica,62976,copyright,False
mahou_shoujo_madoka_magica_(anime),45493,copyright,False
mahouka_koukou_no_rettousei,730,copyright,False
mahoutsukai_no_yakusoku,288,copyright,False
